ProductCode,ProductName,BrandName,CategoryName,NameSubtitle,BrandWords,SplitedWords,CategoryWords
12311830,水星家纺 四件套花香静谧1.5米104189买满水星200元付款时输入抵用券号立减20元,水星,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,"水星,花香,水星","水星,家,纺, ,四,件,套,花香,静,谧,1.5,米,104189,买,满,水星,200,元,付,款,时,输,入,抵,用,券,号,立,减,20,元",
12314384,水星家纺 四件套费洛蒙1.5米103557黄色买满水星200元付款时输入抵用券号立减20元,水星,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,"水星,水星","水星,家,纺, ,四,件,套,费,洛,蒙,1.5,米,103557,黄,色,买,满,水星,200,元,付,款,时,输,入,抵,用,券,号,立,减,20,元",
12314442,水星家纺 四件套馨香游戈1.8米103388买满水星200元付款时输入抵用券号立减20元,水星,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,"水星,水星","水星,家,纺, ,四,件,套,馨,香,游,戈,1.8,米,103388,买,满,水星,200,元,付,款,时,输,入,抵,用,券,号,立,减,20,元",
12795969,【瑞西屋】全棉大提花印花四件套 遥夜亭,瑞西屋,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,瑞西屋,"【,瑞西屋,】,全,棉,大,提,花,印,花,四,件,套, ,遥,夜,亭",
12635904,【瑞西屋】全棉活性印花田园床裙四件套 心羽心愿,瑞西屋,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,"瑞西屋,田园","【,瑞西屋,】,全,棉,活,性,印,花,田园,床裙,四,件,套, ,心,羽,心,愿",
12843242,【西豪家纺】时尚家园-黄|全棉三件套,西豪,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,,"【,西,豪,家,纺,】,时,尚,家,园,-,黄,|,全,棉,三,件,套",
12842692,【西豪家纺】水墨恋曲-仿丝提花四件套,西豪家纺,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,恋,"【,西,豪,家,纺,】,水墨,恋,曲,-,仿,丝,提,花,四,件,套",
11439444,DUVET.CN 迪维 床品套件 爱之悠然全棉活性印花四件套,迪维 DUVET.CN,0-950340-950341-950353:家居汽饰、箱包运动-床上用品-床品套件,,"duvet.cn,迪维","duvet.cn, ,迪维, ,床品套件, ,爱,之,悠,然,全,棉,活,性,印,花,四,件,套",床品套件
10877904,SOFTLINE 精梳纯棉斜纹印花单人被罩欧尚生活,SOFTLINE,0-950340-950341-950354:家居汽饰、箱包运动-床上用品-床品单件,,"softline,欧尚","softline, ,精,梳,纯,棉,斜,纹,印,花,单,人,被,罩,欧尚,生活",
10877948,SOFTLINE 精梳纯棉斜纹印花单人被罩清秀之丽-2,SOFTLINE,0-950340-950341-950354:家居汽饰、箱包运动-床上用品-床品单件,,softline,"softline, ,精,梳,纯,棉,斜,纹,印,花,单,人,被,罩,清,秀,之,丽,-,2",
12270472,帛依（BooEee）精梳棉床品单人床单,帛依,0-950340-950341-950354:家居汽饰、箱包运动-床上用品-床品单件,,"帛依,booeee","帛依,（,booeee,）,精,梳,棉,床品,单,人,床单","床品,床单"
10060852,洁丽雅 时尚印花枕巾6500 80*53绿色,洁丽雅,0-950340-950341-950354:家居汽饰、箱包运动-床上用品-床品单件,,洁丽雅,"洁丽雅, ,时,尚,印,花,枕巾,6500, ,80,*,53,绿,色",枕巾
11431144,麦迪生 高支高密精梳棉缎条双人三件套 粉色,麦迪生,0-950340-950341-950354:家居汽饰、箱包运动-床上用品-床品单件,,麦迪生,"麦迪生, ,高,支,高,密,精,梳,棉,缎,条,双,人,三,件,套, ,粉,色",
11226156,COZZY蔻姿  丝柔舒馨春秋被 220cm*240cm,COZZY蔻姿,0-950340-950341-950355:家居汽饰、箱包运动-床上用品-春秋被,,"cozzy,丝柔","cozzy,蔻,姿, , ,丝柔,舒,馨,春秋被, ,220cm,*,240cm",春秋被
10877619,SOFTLINE 超柔牛奶润肤双人春秋被200*230粉色,SOFTLINE,0-950340-950341-950355:家居汽饰、箱包运动-床上用品-春秋被,,softline,"softline, ,超柔,牛奶,润,肤,双,人,春秋被,200,*,230,粉,色",春秋被
12314044,水星家纺 蚕丝春秋被（248*248）102229买满水星200元付款时输入抵用券号立减20元,水星,0-950340-950341-950355:家居汽饰、箱包运动-床上用品-春秋被,,"水星,水星","水星,家,纺, ,蚕,丝,春秋被,（,248,*,248,）,102229,买,满,水星,200,元,付,款,时,输,入,抵,用,券,号,立,减,20,元",春秋被
11068976,SOFTLINE 贡缎单人精品蚕丝夏凉被 白色 赠送纯棉外贸浴巾一条,SOFTLINE,0-950340-950341-950357:家居汽饰、箱包运动-床上用品-夏凉被,,"softline,外贸","softline, ,贡,缎,单,人,精,品,蚕,丝,夏凉被, ,白,色, ,赠,送,纯,棉,外贸,浴巾,一,条","夏凉被,浴巾"
12313381,水星家纺 七孔夏薄被1.2米101961买满水星200元付款时输入抵用券号立减20元,水星,0-950340-950341-950357:家居汽饰、箱包运动-床上用品-夏凉被,,"水星,水星","水星,家,纺, ,七,孔,夏,薄,被,1.2,米,101961,买,满,水星,200,元,付,款,时,输,入,抵,用,券,号,立,减,20,元",
10529370,奈士迪 95%白鹅绒冬被 5尺床 送30%鹅绒床垫+鹅毛片枕一对 200×230CM,奈士迪,0-950340-950341-950359:家居汽饰、箱包运动-床上用品-冬被,,奈士迪,"奈士迪, ,95,%,白鹅绒,冬被, ,5,尺,床, ,送,30,%,鹅,绒,床垫,+,鹅,毛,片,枕,一,对, ,200,×,230cm","冬被,床垫"
10398273,红瑞 舒暖九孔冬被 200*230（颜色随机发送）,红瑞,0-950340-950341-950359:家居汽饰、箱包运动-床上用品-冬被,,红瑞,"红瑞, ,舒,暖,九,孔,冬被, ,200,*,230,（,颜色,随,机,发,送,）",冬被
475854,FELIHON飞利弘 90%鸭绒被(粉色)200*230,飞利弘,0-950340-950341-950359:家居汽饰、箱包运动-床上用品-冬被,,飞利弘,"felihon,飞利弘, ,90,%,鸭,绒,被,(,粉,色,),200,*,230",
12774786,康尔馨100%澳洲羊毛毯 春秋款加厚毛毯 180*200,canasin/康尔馨,0-950340-950341-950360:家居汽饰、箱包运动-床上用品-毯子/毛巾毯,,"康尔馨,澳洲","康尔馨,100,%,澳洲,羊,毛毯, ,春,秋,款,加,厚,毛毯, ,180,*,200",毛毯
11056272,博洋家纺 馨情花语珊瑚毯 150*200cm,博洋,0-950340-950341-950360:家居汽饰、箱包运动-床上用品-毯子/毛巾毯,,博洋家纺,"博洋家纺, ,馨,情,花,语,珊瑚,毯, ,150,*,200cm",
11133270,JAGO佳奥 蝶形增强记忆枕枕头芯 太空保健枕护颈枕 加长的枕头,JAGO佳奥,0-950340-950341-950361:家居汽饰、箱包运动-床上用品-枕头/枕芯,,"jago,佳奥","jago,佳奥, ,蝶,形,增,强,记忆枕,枕头,芯, ,太,空,保健枕,护颈枕, ,加,长,的,枕头","枕头,保健枕,枕头"
10871359,圣宝莱 荞麦颈舒枕,圣宝莱SAINTBORA,0-950340-950341-950361:家居汽饰、箱包运动-床上用品-枕头/枕芯,,圣宝莱,"圣宝莱, ,荞,麦,颈,舒,枕",
